Model:GBQ L-05SLA, Latitude:31.823635,Longtitude:117.118226,SeaHeight:128,NorthAngle:0,LightBeamNum:-9999,Gate:100,SumShots:20000,PulseWidth:300,CNR:2,RangeResolution:30,ScanMode:PPI,From:0,To:350,Step:10,FixAngle:2,StartRange:15
Date_time,Temperature,Humidity,Pressure,Azimuth,Pitch,Distance,HWindSpeed(m/s),HWindDirection(бу),VWindSpeed (m/s)
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,1305,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,1335,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,1365,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,1395,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,1425,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,1455,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,1485,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,1515,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,1545,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,1575,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,1605,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,1635,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,1665,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,1695,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,1725,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,1755,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,1785,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,1815,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,1845,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,1875,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,1905,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,1935,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,1965,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,1995,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2025,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2055,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2085,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2115,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2145,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2175,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2205,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2235,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2265,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2295,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2325,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2355,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2385,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2415,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2445,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2475,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2505,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2535,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2565,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2595,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2625,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2655,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2685,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2715,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2745,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2775,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2805,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2835,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2865,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2895,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2925,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2955,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,2985,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3015,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3045,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3075,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3105,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3135,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3165,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3195,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3225,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3255,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3285,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3315,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3345,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3375,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3405,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3435,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3465,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3495,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3525,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3555,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3585,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3615,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3645,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3675,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3705,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3735,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3765,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3795,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3825,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3855,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3885,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3915,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3945,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,3975,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4005,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4035,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4065,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4095,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4125,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4155,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4185,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4215,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4245,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4275,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4305,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4335,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4365,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4395,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4425,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4455,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4485,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4515,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4545,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4575,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4605,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4635,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4665,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4695,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4725,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4755,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4785,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4815,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4845,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4875,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4905,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4935,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4965,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,4995,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5025,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5055,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5085,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5115,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5145,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5175,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5205,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5235,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5265,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5295,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5325,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5355,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5385,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5415,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5445,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5475,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5505,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5535,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5565,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5595,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5625,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5655,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5685,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5715,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5745,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5775,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5805,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5835,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5865,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5895,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5925,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5955,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,40,2,5985,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,15,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,45,1.90464,43.64395,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,75,2.216613,39.79291,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,105,2.411809,37.18103,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,135,2.455248,38.05372,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,165,2.586433,38.53827,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,195,2.624271,41.10521,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,225,2.680503,42.96795,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,255,2.748308,44.90092,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,285,2.817676,46.4016,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,315,2.87919,47.42417,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,345,3.023575,49.11814,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,375,3.124017,49.10527,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,405,3.190037,49.68382,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,435,3.291466,50.36221,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,465,3.282425,52.62288,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,495,3.361747,57.35135,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,525,3.45521,62.23175,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,555,3.556454,66.7683,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,585,3.67585,66.53382,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,615,3.716925,63.28701,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,645,3.760481,59.69978,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,675,3.813565,55.33807,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,705,3.800112,52.48145,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,735,3.781891,50.76903,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,765,3.813966,49.22365,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,795,3.825424,50.13358,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,825,3.883622,52.3722,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,855,3.915806,53.88749,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,885,4.015289,57.49611,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,915,4.00013,58.81755,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,945,4.083968,61.02026,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,975,4.271094,64.82919,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1005,4.280288,66.5302,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1035,4.30577,65.67017,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1065,4.245456,63.97151,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1095,4.21783,62.54239,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1125,4.260479,59.66571,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1155,4.39418,59.03883,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1185,4.602422,59.3805,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1215,4.824696,59.31059,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1245,4.857335,57.58731,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1275,4.924999,57.24757,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1305,4.887528,57.51128,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1335,4.865932,58.54942,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1365,4.838129,60.10536,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1395,4.748064,61.92608,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1425,4.69377,63.30663,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1455,4.655542,64.66821,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1485,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1515,4.414441,66.67426,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1545,4.408409,68.43171,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1575,4.429497,68.76167,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1605,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1635,4.484849,71.75022,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1665,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1695,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1725,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1755,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1785,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1815,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1845,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1875,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1905,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1935,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1965,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,1995,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2025,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2055,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2085,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2115,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2145,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2175,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2205,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2235,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2265,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2295,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2325,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2355,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2385,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2415,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2445,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2475,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2505,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2535,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2565,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2595,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2625,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2655,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2685,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2715,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2745,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2775,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2805,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2835,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2865,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2895,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2925,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2955,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,2985,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3015,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3045,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3075,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3105,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3135,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3165,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3195,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3225,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3255,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3285,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3315,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3345,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3375,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3405,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3435,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3465,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3495,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3525,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3555,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3585,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3615,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3645,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3675,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3705,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3735,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3765,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3795,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3825,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3855,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3885,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3915,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3945,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,3975,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,4005,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,4035,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,4065,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,4095,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,4125,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,4155,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,4185,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,4215,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,4245,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,4275,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,4305,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,4335,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,4365,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,4395,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,4425,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,4455,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,4485,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,4515,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,4545,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,4575,-9999,-9999,-9999
2026/09/08 19:22:00,-9999,-9999,-9999,50,2,4605,-9999,-9999,-9999
